route_id,origin_facility_id,origin_facility_name,origin_city,destination_facility_id,destination_facility_name,destination_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,transfer_types,flood_risk_score,congestion_risk_score,disruption_probability,is_active
f0692bb7-ccd3-477f-9a39-21ea00ffc1b8,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,9.4,15.7,0.3,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.35,0.39,0.37,True
8e266d30-14b2-41ac-8639-9002d5a930bd,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,12.1,17.9,0.37,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.05,0.4,0.225,True
ec9209d7-38b1-40cc-96fe-466106990988,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,69.1,87.7,1.25,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.73,0.465,True
94711f54-65ca-4c33-92cb-35271bf880ab,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,9.2,12.7,0.3,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.34,0.2,0.27,True
0125e2c7-2b82-42d7-abc1-cb56c6230e08,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,8.8,13.8,0.3,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.33,0.15,0.24,True
0e3ece75-83af-4ded-8d2e-c674fcd58870,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,10.1,14.7,0.28,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.25,0.26,0.255,True
01b538fb-8648-42d3-a8e0-c82271972397,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,8.2,12.2,0.28,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.33,0.3,0.315,True
846276e7-fc8a-43d1-8e14-c1ed244d65d9,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,134.0,179.0,2.4,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.21,0.68,0.445,True
3ae4eca7-9129-4aa0-a2e7-bb2269380958,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,168.6,222.2,3.26,NH-75 (Bengaluru-Hassan),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.08,0.38,0.23,True
216bb925-ef20-49f0-b767-12435f1302e2,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,99.7,127.9,1.77,NH-275 (Bengaluru-Mandya),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.18,0.24,0.21,True
fe68ed73-8623-41a6-83af-774624f20738,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,8.2,11.3,0.26,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.28,0.4,0.34,True
bee491d0-a742-44e9-a634-f491d7346d1b,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,5.2,7.1,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.17,0.18,True
c6e858fc-fab9-4d4b-86da-d0156980fd71,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,6.1,8.3,0.18,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.24,0.22,0.23,True
e455e868-898c-4879-b14d-7c574b4ae609,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,6.2,9.2,0.17,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.34,0.265,True
13df04b1-eaa3-4bd6-b876-81326ff71522,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,4.5,6.6,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.3,0.18,0.24,True
7ff25fd3-87fe-4e20-b496-3cf0528ec0ad,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,5.5,8.7,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.18,0.33,0.255,True
3f4cd817-abad-4ce4-94d5-1aa3e7915ced,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,4.0,5.9,0.13,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.35,0.15,0.25,True
6c56dd71-936d-458a-8da7-7f6f05db2ad0,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,5.4,7.6,0.2,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.35,0.15,0.25,True
7d18bf75-0fbb-4b71-8e16-3946bf04beb3,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,1.8,2.6,0.05,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.28,0.26,0.27,True
1cd5cc17-dee0-4acc-91f9-b8513a4e66ce,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,2.5,4.2,0.12,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.28,0.26,True
fc42e60c-f45a-48ba-87ec-c0de0c34c8db,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,5.9,8.6,0.16,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.22,0.17,0.195,True
c1d4b867-c9ca-45db-b531-d292091492b5,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,129.9,151.7,2.65,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.58,0.45,True
2475f7a6-c795-45cd-81dc-a096de2231b1,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,2.0,3.3,0.06,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.08,0.13,0.105,True
1f9d2f69-44a0-41fb-9d2f-3a1d760ced2f,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,1.1,1.7,0.05,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.13,0.34,0.235,True
b6bde56c-7a1f-4584-8b79-2dff60fac1b2,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,4.0,6.6,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.27,0.295,True
bed52361-1b08-455d-8045-3a8458b66089,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,3.6,5.8,0.14,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.29,0.3,0.295,True
1f9b4885-c29b-46b7-a559-b53c4a51fe47,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,5.4,8.3,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.29,0.24,True
861481c5-6ad3-4287-8dc3-d1c209c0f30f,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,2.4,3.5,0.08,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.34,0.22,0.28,True
1d88e2eb-1f0d-42ee-9056-483cb72a3c3d,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,68.3,80.7,1.24,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.15,0.52,0.335,True
92299882-87cf-42ea-8970-b7c3bd81af0c,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,1.6,2.7,0.05,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.27,0.16,0.215,True
50f3203c-21b4-4e0e-a483-cc3661d130bd,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,4.1,7.0,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.34,0.11,0.225,True
9ec9da43-6f1e-41ae-b145-fee3cbdb4c5b,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,2.2,3.1,0.06,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.32,0.15,0.235,True
6b578493-7837-4a8e-bbd1-e9b5cd9e8d36,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,1.6,2.4,0.05,SH/District Road (Bengaluru–Bengaluru),"[""patient_referral"", ""emergency_supply_relay""]",0.35,0.34,0.345,True
4195d016-0002-485a-a9b3-1c84ec0c0f23,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,124.5,166.1,2.42,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.31,0.65,0.48,True
5cc2bf5d-39dc-4749-87a9-5b3b66374944,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,162.4,209.8,3.13,NH-75 (Bengaluru-Hassan),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.18,0.19,True
1c5abd75-74c5-44cf-b41b-afdf01bd3403,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,90.5,118.2,1.66,NH-275 (Bengaluru-Mandya),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.16,0.38,0.27,True
aafc365c-353d-43b6-bc26-a03e8465617c,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,4.6,6.5,0.14,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.07,0.32,0.195,True
38df6547-c52a-4b7c-8715-6e96ae5a38bf,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,12.8,20.9,0.45,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.39,0.355,True
649b2209-2494-43bc-9a04-3656e98718e5,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,7.0,10.5,0.29,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.12,0.3,0.21,True
633b4cf1-b550-4a71-8ff9-70d735ed1f9f,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,10.9,16.2,0.33,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.25,0.28,0.265,True
0cb6ce55-c027-4355-acdd-41b419c4d4e5,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,8.6,12.1,0.3,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.16,0.35,0.255,True
4aa98d5f-fc46-4061-961d-7c7499ef198c,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,9.0,14.2,0.3,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.25,0.25,0.25,True
84052bcc-29ab-4faa-bdee-3b8696407838,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,4.6,6.3,0.16,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.09,0.12,0.105,True
03afe3d0-604c-4e8b-ba7c-0f2cc91282be,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,9.8,14.4,0.28,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.08,0.13,0.105,True
7cdce7f0-c86f-49a6-9279-0266e3998ff4,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,6.2,8.7,0.22,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.11,0.1,0.105,True
cf165f69-1d78-4317-bc60-07111164ef69,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,2.3,3.4,0.06,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.15,0.16,0.155,True
c5411d01-20d3-4057-b8bd-581f4ee3680e,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,127.1,158.8,2.66,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.22,0.62,0.42,True
82935421-d7bc-4de3-87fc-5134c9c3d342,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,6.7,10.7,0.27,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.19,0.19,True
65740f12-6d19-423c-a1db-a130bffd42b1,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,7.4,12.0,0.34,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.25,0.2,0.225,True
6732c00f-0aef-4c09-b91c-8bbd40949aa9,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,5.0,7.6,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.16,0.3,0.23,True
9670c1db-26f5-4b47-9135-6e52126578fe,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,10.8,16.9,0.42,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.06,0.36,0.21,True
38a0ad68-5973-458d-93b4-e8ca36dd3e13,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,4.1,6.3,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.29,0.245,True
b6b23cbc-f227-4a07-b5f0-f7b4d3c3bbe2,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,7.5,10.1,0.22,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.13,0.165,True
ee6b0630-01ff-4709-9cdd-5c1f95815b75,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,60.1,69.2,1.0,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.74,0.465,True
1ca237a9-5892-47d8-8840-5461748852bc,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,6.9,10.2,0.24,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.3,0.11,0.205,True
8e449430-7f74-42c7-9c07-be280e727216,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,12.1,17.2,0.4,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.23,0.1,0.165,True
268f5f1c-0d10-4c02-99db-2bb6e90045f8,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,6.0,9.3,0.22,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.37,0.305,True
d54a2549-74a1-4a19-b564-b0baee0f8ea1,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,8.1,12.2,0.26,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.19,0.14,0.165,True
1c135888-611d-4faa-96c1-c4036f86b639,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,121.8,159.4,2.19,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.29,0.78,0.535,True
d7a7cefe-d792-4692-9200-3b7298a7303f,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,155.5,199.1,3.41,NH-75 (Bengaluru-Hassan),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.34,0.27,0.305,True
36aea23b-bbab-4c45-9900-44bcaea95e35,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,87.2,104.8,1.47,NH-275 (Bengaluru-Mandya),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.23,0.38,0.305,True
0dd158da-06c0-4b52-97e6-be98c9a552a5,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,11.1,17.1,0.38,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.28,0.13,0.205,True
aad51f33-ca89-4d88-8205-224321d03bb0,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,7.9,10.9,0.2,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.39,0.355,True
fa3bd435-5761-4da8-8fdb-d9d24a6f2a64,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,6.5,8.9,0.22,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.13,0.225,True
0061d3c4-8f81-4a44-bd17-a2e1dd43015a,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,4.0,6.1,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.31,0.26,0.285,True
f23827f9-4300-4e65-bfb4-8ff835ff7573,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,8.0,11.6,0.26,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.08,0.32,0.2,True
a11eb07a-9d75-4e02-8a7e-6cce7e88d3b8,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,0.2,0.3,0.01,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.18,0.19,0.185,True
459aed98-ae45-4178-9469-8feacd487a09,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,6.3,8.7,0.16,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.17,0.25,0.21,True
c0fcb6ce-e793-48b5-9b31-985c955c05e5,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,2.8,4.1,0.07,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.29,0.13,0.21,True
